,Title,Year,Publisher,Genre,Platform,Metascore,Avg_Userscore,No_Players
3898,Otogi 2: Immortal Warriors,2004,FromSoftware,Action Adventure;Fantasy,Xbox,79,8.3,1 Player
3899,Chime,2010,ZoeMode,Action;Miscellaneous;Rhythm;Music;Music,Xbox360,79,7.9,not specified
3900,Pro Evolution Soccer 2009,2008,Konami,Sports;Traditional;Team;Soccer;Sim;Sim,PC,79,7.4,2  Online
3901,Return to Mysterious Island,2004,KheopsStudio,Adventure;First-Person;Point-and-Click;Modern;Modern,PC,79,8.2,1 Player
3902,Rubik's Puzzle Galaxy: RUSH,2009,TwoTribes,Miscellaneous;Puzzle;Puzzle;General;General,Wii,79,tbd,1-2 
3903,Smuggler's Run,2000,RockstarSanDiego,Driving;Mission-based,PlayStation2,79,6.8,1-2 
3904,Puzzle Dimension,2011,DoctorEntertainment,Miscellaneous;Puzzle;General;Puzzle;General,PlayStation3,79,tbd,not specified
3905,Eternal Sonata,2007,Tri-Crescendo,Role-Playing;Console-style RPG;Console-style RPG;Japanese-Style,Xbox360,79,7.9,1 Player
3906,Mega Man Legacy Collection + Mega Man Legacy Collection 2,2018,DigitalEclipse,Miscellaneous;Compilation,Switch,79,8.5,No Online Multiplayer
3907,NCAA Football 07,2006,EASports,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,79,7.0,2  Online
3908,Red Faction II,2003,CrankyPantsGames,Action;Shooter;First-Person;Sci-Fi,GameCube,79,7.8,1-4 
3909,Baldur's Gate: Dark Alliance,2002,HighVoltageSoftware,Role-Playing;Action RPG,GameCube,79,7.6,1-2 
3910,NHL 2003,2002,EASports,Sports;Traditional;Ice Hockey;Sim,GameCube,79,8.3,1-4 
3911,NFL Fever 2002,2001,MicrosoftGameStudios,Sports;Traditional;Football;Sim,Xbox,79,8.3,1-4 
3912,Kohan: Ahriman's Gift,2001,TimeGateStudios,Strategy;General;General,PC,79,8.7,1-8 
3913,Pac-Man Collection,2001,MassMedia,Action;General,GameBoyAdvance,79,7.7,not specified
3914,Emperor: Battle for Dune,2001,WestwoodStudios,Strategy;Real-Time;Sci-Fi;Sci-Fi;General,PC,79,8.2,1-8 
3915,Rowan's Battle of Britain,2001,RowanSoftwareLtd.,Simulation;Flight;WWII;Combat,PC,79,tbd,1-8 
3916,echochrome,2008,"SCE/WWS,SCEJapanStudio",Miscellaneous;Puzzle;Action;Puzzle;General;Puzzle;General,PSP,79,7.9,1 Player
3917,Splasher,2017,Splashteam,Action;Platformer;2D,PC,79,8.0,No Online Multiplayer
3918,Steredenn,2016,PixelnestStudio,Action;Shooter;Shoot-'Em-Up;Horizontal,XboxOne,79,6.1,not specified
3919,The Evil Within,2014,TangoGameworks,Horror;Action Adventure;Horror;Survival,XboxOne,79,7.3,not specified
3920,Cart Life,2010,RichardHofmeier,Simulation;General;General,PC,79,6.1,not specified
3921,Mega Man 10,2010,IntiCreates,Action;Platformer;Platformer;2D;2D,Xbox360,79,7.8,not specified
3922,Sword of the Stars: Born of Blood,2007,KerberosProductions,Strategy;Turn-Based;General;Sci-Fi;Sci-Fi,PC,79,8.1,8  Online
3923,Gun,2005,NeversoftEntertainment,Action Adventure;Historic,Xbox,79,7.5,1 Player
3924,Sonic's Ultimate Genesis Collection,2009,BackboneEntertainment,Miscellaneous;Compilation;Compilation,Xbox360,79,8.6,No Online Multiplayer
3925,SoulCalibur,2008,NamcoBandaiGames,Action;Fighting;Fighting;3D;3D,Xbox360,79,8.4,1-2 
3926,Counter-Strike: Global Offensive,2012,ValveSoftware,Action;Shooter;Shooter;First-Person;Modern;Tactical;Modern,Xbox360,79,7.0,1 Player
3927,X-Men Legends,2004,RavenSoftware,Role-Playing;Action RPG,PlayStation2,79,8.4,1-4 
3928,Worms Reloaded,2010,Team17,Strategy;Turn-Based;General;Wargame;General;Fantasy;Artillery,PC,79,6.9,not specified
3929,Warhammer: End Times - Vermintide,2015,"FatsharkAB,Fatshark",Action;Shooter;First-Person;Tactical,PC,79,7.8,not specified
3930,Euro Truck Simulator 2,2013,SCSSoftware,Simulation;General;General;Vehicle;Civilian,PC,79,8.7,not specified
3931,South Park: The Fractured But Whole,2017,UbisoftSanFrancisco,Role-Playing;General,PlayStation4,79,7.6,No Online Multiplayer
3932,LEGO Batman 2: DC Super Heroes,2012,TTGames,Action Adventure;Modern;General;Modern,Xbox360,79,7.2,No Online Multiplayer
3933,Monday Night Combat,2010,UberEntertainment,Action;Shooter;Shooter;Third-Person;Modern;Modern;Arcade,Xbox360,79,8.1,not specified
3934,Final Fantasy I & II: Dawn of Souls,2004,ToseSoftware,Role-Playing;Console-style RPG,GameBoyAdvance,79,7.0,1 Player
3935,MX vs. ATV Unleashed,2005,RainbowStudios,Driving;Racing;Rally / Offroad,PlayStation2,79,8.5,6  Online
3936,Tropico 3,2009,"Haemimont,HaemimontGames",Strategy;Tycoon;Management;Tycoon;Government,PC,79,8.2,1 Player
3937,Skies of Fury DX,2018,SeedInteractive,Simulation;Flight;Combat,Switch,79,6.7,No Online Multiplayer
3938,Wilson's Heart,2017,TwistedPixelGames,Action Adventure;Adventure;General,PC,79,8.3,not specified
3939,Shantae and the Pirate's Curse,2016,WayForward,Action;Platformer;2D,XboxOne,79,8.1,not specified
3940,Else Heart.Break(),2015,ErikSvedang,Role-Playing;General,PC,79,8.3,No Online Multiplayer
3941,NHL 2K10,2009,Take-TwoInteractive,Sports;Traditional;Team;Ice Hockey;Sim;Sim,Wii,79,6.8,not specified
3942,GrimGrimoire,2007,VanillaWare,Strategy;Real-Time;Fantasy,PlayStation2,79,7.9,1 Player
3943,Trauma Center: Under the Knife 2,2008,Vanguard,Action;Simulation;General;General;Virtual;Career,DS,79,8.5,1 Player
3944,Cities: Skylines - After Dark,2015,ColossalOrder,Strategy;Management;Government,PC,79,7.8,not specified
3945,Runaway: A Twist of Fate,2011,PenduloStudios,Adventure;3D;Point-and-Click;Modern;Third-Person,PC,79,8.3,1 Player
3946,Monster Hunter 3 Ultimate,2013,Capcom,Role-Playing;Action RPG;Action RPG,3DS,79,8.0,No Online Multiplayer
3947,La Pucelle: Tactics,2004,NipponIchiSoftware,Strategy;Turn-Based;Fantasy,PlayStation2,79,8.6,1 Player
3948,Quarrel,2012,Denki,Miscellaneous;Puzzle;Logic;Puzzle;Strategy;General;General,Xbox360,79,8.1,1-4 
3949,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,2009,TelltaleGames,Adventure;General;3D;Fantasy;Third-Person;Fantasy,PC,79,8.2,not specified
3950,FAR: Lone Sails,2018,Okomotive,Action;Platformer;2D,PC,79,8.0,No Online Multiplayer
3951,Jotun,2015,ThunderLotusGames,Action;General,PC,79,6.9,No Online Multiplayer
3952,Bloodline Champions,2011,StunlockStudios,Action;Strategy;General;Real-Time;MOBA;MOBA,PC,79,8.0,not specified
3953,Transformers: Fall of Cybertron,2012,HighMoonStudios,General;Action;General;Shooter;Third-Person;Arcade,Xbox360,79,8.4,not specified
3954,Mortal Kombat: Deadly Alliance,2002,Midway,Action;Fighting;3D,PlayStation2,79,8.7,1-2 
3955,Pokken Tournament DX,2017,BandaiNamcoGames,Action;Fighting;3D,Switch,79,7.3,2 
3956,Little Nightmares: Complete Edition,2018,TarsierStudios,Action Adventure;Linear,Switch,79,8.5,No Online Multiplayer
3957,Subsurface Circular,2018,MikeBithell,Adventure;General,Switch,79,7.4,No Online Multiplayer
3958,Wipeout 2048,2012,StudioLiverpool,Driving;Racing;Arcade;Futuristic;Futuristic,PlayStationVita,79,8.2,not specified
3959,Skylanders Swap Force,2013,VicariousVisions,Action;Platformer;Platformer;3D;3D,PlayStation4,79,5.2,not specified
3960,The Legend of Heroes: Trails in the Sky,2011,Falcom,Role-Playing;General;Console-style RPG;Console-style RPG;Japanese-Style,PSP,79,8.5,No Online Multiplayer
3961,Legends of War: Patton's Campaign,2011,EnigmaSoftwareProductions,Strategy;General;General,PSP,79,8.1,1 Player
3962,NHL Hitz Pro,2003,NextLevelGames,Sports;Traditional;Ice Hockey;Arcade,PlayStation2,79,8.4,1-8 
3963,Chessmaster,2003,UbisoftRomania,Miscellaneous;Board Games,PlayStation2,79,7.3,1-2 
3964,The Sims: Superstar,2003,Maxis,Simulation;Miscellaneous;Virtual Life;Virtual;Virtual Life,PC,79,8.0,1 Player
3965,Bust-A-Move 4,2000,TaitoCorporation,Miscellaneous;Puzzle;Matching,Dreamcast,79,8.5,1-2 
3966,Minit,2018,DevolverDigital,Adventure;General,PC,79,7.2,No Online Multiplayer
3967,Cuboid,2009,CreatStudios,Miscellaneous;Puzzle;Puzzle;General;Puzzle;General,PlayStation3,79,7.6,1 Player
3968,NBA Live 2005,2004,EACanada,Sports;Traditional;Team;Basketball;Sim;Sim,PC,79,8.5,2  Online
3969,Orcs Must Die!,2011,RobotEntertainment,Action;Strategy;General;Real-Time;General;Defense,Xbox360,79,8.1,not specified
3970,"You, Me, and the Cubes",2009,fyto,Miscellaneous;Puzzle;Action;Puzzle;Puzzle;Action,Wii,79,6.7,1-2 
3971,SSX On Tour,2005,EAMontreal,Sports;Alternative;Individual;Snowboarding;Snowboarding;Ski / Snowboard,PSP,79,8.0,1-4 
3972,Oxenfree,2016,NightSchoolStudio,Action Adventure;Adventure;General,PlayStation4,79,7.7,not specified
3973,Dark Souls II: Scholar of the First Sin,2015,FromSoftware,Role-Playing;Action RPG,PC,79,7.4,not specified
3974,MLB 10: The Show,2010,SCEA,Sports;Traditional;Team;Baseball;Sim;Sim,PSP,79,6.6,not specified
3975,Street Fighter Alpha Anthology,2006,Capcom,Miscellaneous;Compilation,PlayStation2,79,8.1,1-2 
3976,Prey,2017,ArkaneStudios,General;Action;Shooter;First-Person;Arcade,PlayStation4,79,7.8,No Online Multiplayer
3977,NBA Live 06,2005,EACanada,Sports;Traditional;Basketball;Sim,Xbox,79,6.4,8  Online
3978,Valiant Hearts: The Great War,2014,UbisoftMontpellier,Platformer;2D;Action;Platformer;2D,PC,79,8.6,No Online Multiplayer
3979,Payday 2,2013,OverkillSoftware,Action;Shooter;Shooter;First-Person;Fantasy;General;Fantasy;Arcade,PC,79,3.6,Online Multiplayer
3980,Virtua Tennis 3,2007,SumoDigital,Sports;Traditional;Individual;Tennis;Tennis,PSP,79,7.7,8  Online
3981,Spider-Man: The Movie,2002,Treyarch,Action;Beat-'Em-Up,Xbox,79,7.5,1 Player
3982,Dead Rising 2: Case Zero,2010,BlueCastleGames,Action Adventure;Horror;Survival,Xbox360,79,7.8,not specified
3983,Until Dawn,2015,SuperMassiveGames,Action Adventure;Horror;Survival;Adventure;3D;Third-Person,PlayStation4,79,8.3,No Online Multiplayer
3984,Castlevania: Lament of Innocence,2003,KCET,Action Adventure;Horror,PlayStation2,79,8.4,1 Player
3985,Midnight Club: LA Remix,2008,RockstarLondon,Driving;Racing;Arcade;Arcade;Automobile,PSP,79,8.7,1-4 
3986,Dungeons of Dredmor,2011,GaslampGames,Role-Playing;General;General;Roguelike,PC,79,7.8,not specified
3987,Tekken 6,2009,NamcoBandaiGames,Action;Fighting;Fighting;3D;3D,PlayStation3,79,7.4,2 
3988,Hyper Light Drifter,2016,HeartMachine,Role-Playing;Action RPG,PlayStation4,79,7.6,not specified
3989,Geometry Wars 3: Dimensions,2014,LucidGames,Action;Shooter;Static;Shoot-'Em-Up;Top-Down,PC,79,6.2,not specified
3990,EA Sports Active 2,2010,EACanada,Sports;Miscellaneous;General;Exercise / Fitness,Wii,79,8.1,not specified
3991,Assassin's Creed: Director's Cut Edition,2008,UbisoftMontreal,Action Adventure;Historic;Historic;Open-World,PC,79,7.5,No Online Multiplayer
3992,NASCAR 06: Total Team Control,2005,EASports,Driving;Racing;Stock Car,Xbox,79,5.9,4  Online
3993,Puzzle Dimension,2010,DoctorEntertainment,Miscellaneous;Puzzle;Puzzle;General;Puzzle;General,PC,79,7.6,not specified
3994,LittleBigPlanet 3,2014,SumoDigital,Action;Platformer;2D,PlayStation4,79,7.2,Up to 4 
3995,Quantum Conundrum,2012,AirtightGames,Miscellaneous;Puzzle;General;Puzzle;General,PlayStation3,79,7.1,not specified
3996,DeathSpank,2010,HotheadGames,Action;Role-Playing;General;Action RPG,Xbox360,79,8.2,not specified
3997,Tom Clancy's Ghost Recon: Future Soldier,2012,UbisoftParis,Action;Shooter;Shooter;Third-Person;Tactical;Modern;Modern,Xbox360,79,7.3,not specified
3998,Ys Seven,2010,Falcom,Role-Playing;Action RPG;Action RPG,PSP,79,8.4,No Online Multiplayer
3999,Death Road to Canada,2018,RocketcatGames,Action;General,Switch,79,7.1,No Online Multiplayer
4000,Winning Eleven: Pro Evolution Soccer 2007,2007,KCET,Sports;Traditional;Team;Soccer;Sim;Sim,Xbox360,79,6.5,1-4 
4001,The Unfinished Swan,2012,GiantSparrow,Action;Adventure;General;General;3D;First-Person,PlayStation3,79,8.1,1 Player
4002,Dissidia: Final Fantasy,2009,SquareEnix,Action;Fighting;Fighting;3D;3D,PSP,79,8.0,1-2 
4003,The Next Penelope,2017,AurelienRegard,Action;Racing;General;Arcade;Futuristic,Switch,79,6.4,not specified
4004,The New York Times Crosswords,2007,BudCat,Miscellaneous;Puzzle;Puzzle;General;Logic;General,DS,79,6.7,4  Online
4005,The Lord of the Rings: The Battle for Middle-Earth II,2006,EALA,Strategy;Real-Time;Fantasy;General;Fantasy,Xbox360,79,7.5,4  Online
4006,Prototype,2009,RadicalEntertainment,Action Adventure;Sci-Fi;Sci-Fi;Open-World,PlayStation3,79,7.7,not specified
4007,Stick it to the Man!,2013,Zoink!,Action;Platformer;Platformer;3D;3D,PlayStation3,79,7.6,not specified
4008,Split/Second,2010,BlackRockStudio,Driving;Racing;General;General;Arcade;Automobile,PC,79,8.2,No Online Multiplayer
4009,Dead Rising 2,2010,BlueCastleGames,Action Adventure;Horror;Horror;Open-World,Xbox360,79,7.0,Up to 4 
4010,MTV Music Generator 3: This Is the Remix,2004,MixMax,Miscellaneous;Music Maker,Xbox,79,5.4,1 Player
4011,ESPN Major League Baseball,2004,BlueShift,Sports;Traditional;Baseball;Sim,PlayStation2,79,8.7,1-4 
4012,Tak and the Power of Juju,2003,AvalancheSoftware,Action;Platformer;3D,GameBoyAdvance,79,8.2,1 Player
4013,Final Fantasy Origins,2003,TOSE,Role-Playing;Console-style RPG,PlayStation,79,7.9,1 Player
4014,Dynasty Tactics,2002,Koei,Role-Playing;Strategy;Turn-Based;Console-style RPG;Historic,PlayStation2,79,8.1,1-2 
4015,MLB Slugfest 20-03,2002,GratuitousGames,Sports;Traditional;Baseball;Arcade,Xbox,79,7.8,1-2 
4016,Giants: Citizen Kabuto,2001,DigitalMayhem,Action;Shooter;Third-Person;Sci-Fi,PlayStation2,79,6.9,1 Player
4017,Parasite Eve II,2000,SquareSoft,Role-Playing;Action RPG,PlayStation,79,9.0,1 Player
4018,For Honor,2017,UbisoftMontreal,Action Adventure;General,XboxOne,79,5.9,Up to 8 
4019,A Hat in Time,2017,GearsforBreakfast,Action;Platformer;3D,PC,79,8.5,No Online Multiplayer
4020,Sang-Froid: Tales of Werewolves,2013,ArtificeStudio,Action;Action Adventure;General;General,PC,79,7.9,not specified
4021,The Incredible Adventures of Van Helsing: Final Cut,2015,NeocoreGames,Role-Playing;Action RPG,PC,79,7.5,not specified
4022,Def Jam: Fight for NY: The Takeover,2006,AkiCorp.,Action;Fighting;Fighting;Wrestling;3D;Wrestling,PSP,79,8.2,1-2 
4023,Hexic HD,2005,CarbonatedGames,Miscellaneous;Puzzle;Puzzle;General;Puzzle;General,Xbox360,79,7.0,1 Player
4024,WWE Day of Reckoning,2004,Yuke's,Action;Fighting;Wrestling,GameCube,79,8.9,1-4 
4025,Hitman: Absolution,2012,"IoInteractive,NixxesSoftware",Action Adventure;Modern;General;Modern,PC,79,7.1,not specified
4026,Jotun: Valhalla Edition,2016,ThunderLotusGames,Action;General,WiiU,79,6.4,not specified
4027,Stella Glow,2015,"ImageEpoch,Imageepoch",Strategy;Turn-Based;General,3DS,79,8.4,No Online Multiplayer
4028,Edge,2013,TwoTribes,General;Puzzle;Miscellaneous;Puzzle;General,WiiU,79,7.5,not specified
4029,Pro Evolution Soccer 2012,2011,Konami,Sports;Traditional;Team;Football;Soccer;Sim;Sim;Sim,Wii,79,7.2,not specified
4030,Rochard,2011,RecoilGames,Action;Adventure;General;General;Platformer;2D,PlayStation3,79,7.2,not specified
4031,Alien: Isolation,2014,CreativeAssembly,Action Adventure;Sci-Fi;General;Survival,PlayStation4,79,8.2,No Online Multiplayer
4032,Professor Layton VS Phoenix Wright Ace Attorney,2014,Level5,General;Puzzle;Miscellaneous;Puzzle;General,3DS,79,8.2,No Online Multiplayer
4033,CastleStorm,2013,ZenStudios,Strategy;General;General,Xbox360,79,6.8,not specified
4034,GRID,2008,FirebrandGames,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,DS,79,8.1,1 Player
4035,Call of Juarez: Gunslinger,2013,Techland,Action;Shooter;Shooter;First-Person;Historic;Historic;Arcade,PC,79,8.2,not specified
4036,Ultimate Marvel vs. Capcom 3,2011,Capcom,Action;Fighting;Fighting;2D;2D,Xbox360,79,6.4,not specified
4037,Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon,2009,AtlusCo.,Role-Playing;General,PlayStation2,79,8.2,not specified
4038,Catherine,2011,Atlus,Action Adventure;Horror;Horror;Survival,PlayStation3,79,8.1,1-2 
4039,Blossom Tales: The Sleeping King,2017,"CastlePixel,LLC.",Action Adventure;Open-World,Switch,79,8.1,No Online Multiplayer
4040,Rome: Total War Alexander,2006,CreativeAssembly,Strategy;Real-Time;Historic;General;Historic,PC,79,7.5,6  Online
4041,Street Fighter Anniversary Collection,2005,Capcom,Miscellaneous;Compilation,Xbox,79,6.7,2  Online
4042,Hob,2017,RunicGames,Action;General,PlayStation4,79,7.1,not specified
4043,Driver: San Francisco,2011,UbisoftReflections,Driving;Racing;Mission-based;Arcade;Mission-based;Automobile,PlayStation3,79,7.6,not specified
4044,The Banner Saga,2016,Stoic,Role-Playing;General;Strategy;Turn-Based;Tactics,PlayStation4,79,7.6,not specified
4045,Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,2008,TelltaleGames,Miscellaneous;Adventure;General;Compilation,PC,79,8.1,not specified
4046,Trials Fusion,2014,RedLynx,Driving;Racing;Arcade;Motorcycle;Automobile;Street;Street,PlayStation4,79,7.2,Up to 4 
4047,LocoRoco,2017,SonyInteractiveEntertainment,Action;Platformer;2D,PlayStation4,79,7.1,not specified
4048,Sam & Max Episode 102: Situation: Comedy,2006,TelltaleGames,Adventure;General;3D;Point-and-Click;Third-Person,PC,79,7.9,No Online Multiplayer
4049,Prototype 2,2012,RadicalEntertainment,Action Adventure;Sci-Fi;Sci-Fi;Open-World,PlayStation3,79,6.8,not specified
4050,Final Fantasy XIII-2,2012,SquareEnix,Role-Playing;Console-style RPG;Console-style RPG;Japanese-Style,Xbox360,79,6.3,not specified
4051,LEGO Harry Potter: Years 1-4,2010,Traveller'sTales,Action Adventure;Adventure;General;Fantasy;General;Fantasy,Xbox360,79,8.0,No Online Multiplayer
4052,Rumu,2017,RobotHouse,Adventure;General,PC,79,tbd,not specified
4053,Life is Strange: Before the Storm - Episode 1: Awake,2017,DeckNineGames,Action Adventure;General,XboxOne,79,8.3,not specified
4054,Killing Floor 2,2017,TripwireInteractive,Action;Shooter;First-Person;Arcade,XboxOne,79,6.5,not specified
4055,NieR: Automata - 3C3C1D119440927,2017,PlatinumGames,Role-Playing;Action RPG,PlayStation4,79,7.2,not specified
4056,Zen Pinball 2: Bethesda Pinball,2016,ZenStudios,Action;Pinball,PlayStation4,79,tbd,not specified
4057,Fallout 4: Far Harbor,2016,BethesdaGameStudios,Role-Playing;Western-Style,PC,79,6.6,not specified
4058,King's Quest Chapter 3: Once Upon a Climb,2016,TheOddGentlemen,Adventure;General,PlayStation4,79,6.9,not specified
4059,Goetia,2016,Sushee,Adventure;Point-and-Click,PC,79,7.6,No Online Multiplayer
4060,Dying Light: The Following,2016,Techland,Action Adventure;Survival,PC,79,8.3,not specified
4061,Monster Tale,2011,DreamRift,Action;Platformer;Platformer;2D;2D,DS,79,7.9,No Online Multiplayer
4062,Tropico 3: Absolute Power,2010,"Haemimont,HaemimontGames",Strategy;Tycoon;Management;Tycoon;Government,PC,79,7.6,not specified
4063,Age of Zombies,2010,HalfbrickStudios,Action Adventure;Horror;Horror;Survival,PSP,79,6.8,not specified
4064,Bit.Trip Void,2009,GaijinGames,Action;Miscellaneous;Rhythm;Music;Music,Wii,79,7.9,1-4 
4065,NBA 09 The Inside,2008,SCEASanDiegoStudios,Sports;Traditional;Team;Basketball;Sim;Sim,PSP,79,7.4,1-2 
4066,Sam & Max Episode 106: Bright Side of the Moon,2007,TelltaleGames,Adventure;General;3D;Point-and-Click;Third-Person,PC,79,7.4,No Online Multiplayer
4067,Tiger Woods PGA Tour 07,2006,EARedwoodShores,Sports;Traditional;Golf;Sim,PlayStation2,79,6.0,4  Online
4068,MTV Music Generator 3: This Is the Remix,2004,MixMax,Miscellaneous;Music Maker,PlayStation2,79,8.6,1 Player
4069,Activision Anthology,2003,Aspyr,Miscellaneous;Compilation,GameBoyAdvance,79,tbd,1-2 
4070,Gladius,2003,LucasArts,Strategy;Turn-Based;Fantasy,Xbox,79,8.6,1-4 
4071,Day of Defeat,2003,ValveSoftware,Action;Shooter;Shooter;First-Person;Historic;Tactical;Historic,PC,79,9.1,1-32 
4072,Tekken 4,2002,Namco,Action;Fighting;3D,PlayStation2,79,8.2,1-2 
4073,Twisted Metal: Black Online,2002,IncognitoInc.,Driving;Car Combat,PlayStation2,79,7.1,1-2 
4074,Jumpgate: The Reconstruction Initiative,2001,NetDevil,Simulation;Sci-Fi;Space;Large Spaceship;Civilian,PC,79,tbd,Massively Multiplayer
4075,Aqua Aqua,2001,ZedTwoLimited,Miscellaneous;Puzzle;Puzzle;General,PlayStation2,79,tbd,1-2 
4076,Space Empires IV,2000,MalfadorMachinations,Strategy;Turn-Based;General;General;4X,PC,79,8.3,Up to 20 
4077,Sega Marine Fishing,2000,Sega,Sports;Nature;Fishing,Dreamcast,79,8.5,not specified
4078,Mirror's Edge,2008,EADICE,Action;Action Adventure;Shooter;Modern;General;Modern;First-Person;Modern,Xbox360,79,7.6,1 Player
4079,Tom Clancy's The Division,2016,MassiveEntertainment,Shooter;Modern;Modern;Action;Shooter;Third-Person;Tactical;Arcade,PC,79,6.0,not specified
4080,Resident Evil 4: Ultimate HD Edition,2014,"Capcom,QLOC",Action Adventure;Horror;Survival,PC,79,8.1,No Online Multiplayer
4081,Mario vs. Donkey Kong: Mini-Land Mayhem,2010,"Nintendo,NintendoSoftwareTechnology",Action;Platformer;Platformer;2D;2D,DS,79,7.8,not specified
4082,Sam & Max Episode 203: Night of the Raving Dead,2008,TelltaleGames,Adventure;General;3D;Point-and-Click;Third-Person,PC,79,8.2,1 Player
